humidity;temperature;sun_hours;crop_age;isolation_index;precipitation;humidity_var;temp_var;infection_prob;label
68.84351718;24.51796849;4.59460529;77.63299869;0.407381828;6.443286666;7.934052151;6.638956687;0.473097037;0
66.98896304;23.34754591;4.395450903;115.4046118;0.542296387;1.694698217;12.41811931;2.886921122;0.670838377;1
55.2147801;19.00802152;5.97801836;36.59083538;0.818281583;9.641991911;1.456483903;7.166945358;0.018036848;0
62.80155792;17.95078509;8.288462599;83.98811758;0.803089036;4.157293405;-4.972703469;-8.85388938;0.073799362;0
65.39361229;10.41761577;7.235500396;77.38486746;0.346664005;11.33735203;9.472690953;1.556254378;0.433452322;0
80.57122226;13.6998467;7.820405029;76.46097881;0.710464565;11.47084609;10.90803216;3.05606574;0.505636777;1
73.4361829;16.89422128;4.976284455;108.5843359;0.577962182;10.80502667;7.446584478;-8.592620355;0.72623049;1
52.36959845;19.4275585;6.370047422;48.49846236;0.545541482;1.181116344;4.90048547;12.07123946;0.031921119;0
73.24083969;18.3587775;3.310766855;33.66959469;0.861249035;1.547915167;11.13577325;-3.182812712;0.051424023;0
66.1491772;21.13953985;8.722726912;90.50443569;0.174972541;8.703619068;2.735769241;2.719293452;0.564902658;1
63.23078;14.19650396;9.929245136;61.06417177;0.312140854;8.684389323;-0.164249726;4.633720918;0.159301148;0
76.11676289;18.47428911;5.848153438;31.58309246;0.683671483;1.826061344;5.804171728;0.505914424;0.066141892;0
80.30999522;11.32213365;3.076745572;52.62366066;0.311665175;4.609422275;3.820637371;6.929140362;0.493169378;0
79.31280119;16.20498285;4.188548477;57.83940968;0.491460252;10.02984405;7.082328973;9.976066005;0.506218889;1
61.60782477;21.25241249;7.567688144;85.51545391;0.255973871;7.208721445;-1.055490646;-5.54805827;0.319175826;0
66.90787624;20.4010128;7.284555227;45.53272146;0.309250231;8.558384505;7.274002513;0.580730356;0.170186739;0
73.31263431;24.85964106;8.515053037;67.17489132;0.534901852;6.399631219;6.860931724;4.578384281;0.277804144;0
79.75545127;14.16836689;4.777188077;73.42279;0.561003297;7.443241533;1.706794208;-8.165193567;0.443150663;0
65.20825762;17.47283949;8.345423409;71.33136522;0.289866234;4.802734305;-6.002410488;5.32136642;0.21844118;0
68.14341023;14.94295621;7.815888151;117.654669;0.551635977;4.091584767;9.924994549;8.532678521;0.670595427;1
58.93665026;16.60904671;5.259701484;34.0953814;0.346661774;5.370142556;-9.677259688;6.419434312;0.040949746;0
58.03793376;22.85425195;6.818417036;115.5871368;0.548956133;9.65493183;-7.661646182;2.192224435;0.402653525;0
78.12525822;20.26313613;4.030916659;82.37434926;0.408401591;3.175506693;1.344182781;7.697298177;0.62379811;1
83.56240029;23.23661787;6.167951524;101.6154943;0.471306117;3.709248129;-20;1.787256377;0.648590963;1
69.27989878;13.05266662;9.168381377;68.73533562;0.381198958;1.702372667;12.34367467;-6.598083741;0.2248646;0
80.03532898;23.10041677;5.948339659;70.84540931;0.1259322;4.124452966;0.117537916;-2.609472697;0.628498814;1
73.61636025;10.89643411;8.876966945;109.1393849;0.3334471;1.734783828;12.31586594;-1.27812054;0.727419701;1
63.54880245;23.32898921;7.131773557;110.6341047;0.455260847;10.7173613;14.4322688;-0.319751869;0.674268201;1
73.61395606;14.93610669;4.343136992;51.48199933;0.357323482;4.492164904;-1.238650731;-0.471148782;0.23934415;0
85.38036566;14.7188145;7.067743713;47.93176907;0.791020776;2.051546724;10.79000843;-1.691251607;0.178923452;0
69.64173961;17.68132865;6.541883304;74.66116565;0.568735622;9.735864076;-8.480891418;1.09421762;0.237464281;0
85.64643656;24.11035282;5.790489346;111.0249324;0.454416956;2.106574793;3.466376978;7.521181521;0.876362977;1
43.80254896;10.71672047;3.837413077;59.01195841;0.455125925;1.463624094;-3.787117198;1.070562572;0.025056196;0
78.21902504;15.28346463;5.916960647;88.68131538;0.093457407;0.670734751;5.571887214;3.143582409;0.777249204;1
70.87047068;22.84857983;3.509336634;93.7336519;0.469536263;0.851002286;7.060588057;-10.96960746;0.484428796;0
67.0099265;15.94081716;3.69138336;100.0807198;0.54247267;4.387339326;-1.27926321;0.629885924;0.469080275;0
70.91760777;12.98735346;5.911415731;80.75320121;0.255958971;4.784929696;4.358570713;5.434174023;0.549594898;1
50.12431085;16.37191272;5.137670374;66.22096605;0.256854444;7.499543306;7.557650423;6.23425034;0.155023445;0
67.80328112;15.78328752;9.478810281;117.031439;0.164736919;5.449358434;1.502561082;5.725512325;0.774228794;1
73.57112572;23.73124302;5.629940638;85.0197678;0.199736413;5.225107108;20;1.517057859;0.762782096;1
84.77894045;21.42901564;8.305006855;95.57086905;0.9416001;1.943335608;-1.097108993;2.069676159;0.388345886;0
64.81729782;17.57673334;6.711732685;61.04845611;0.582017185;10.0480606;13.24685023;-3.363606159;0.172804932;0
61.91506397;24.8255585;7.92859968;90.29542629;0.470991654;6.17640657;9.163130133;4.225091714;0.337302874;0
64.98242956;16.97916297;4.820811881;53.20178959;0.476860779;4.177584249;-14.87916356;-3.336969095;0.068495918;0
79.15402118;10.87356746;9.59333481;52.05872258;0.777782121;5.664813999;11.94378726;3.404471086;0.151507475;0
73.2875111;13.93411483;6.710619478;94.32499816;0.643246099;8.06596169;8.591559944;0.207564716;0.525647324;1
64.70239796;16.5410572;8.819268499;76.92552626;0.088097424;1.742910824;0.91316735;0.074707928;0.328386073;0
75.13267433;12.35353936;5.555319854;91.49489494;0.223445272;2.651392645;2.950987915;5.00620936;0.711771212;1
70.97077549;24.21347689;3.701479443;54.24946417;0.500748019;0.498383648;3.942327427;2.806034718;0.172204439;0
79.68644991;21.50273347;7.715981534;83.8851007;0.42836619;4.652945945;11.00246915;1.412987087;0.628390208;1
62.97946906;14.02430801;3.054317538;69.95402847;0.418389995;6.818794389;-3.304612274;-2.48863399;0.221892534;0
66.72337853;18.862068;6.327050836;83.72642582;0.146076248;6.288537364;12.68801937;8.011566174;0.647305418;1
66.07891847;20.82173736;4.349613319;56.1791759;0.339239843;8.124059893;-8.672469892;1.664817366;0.184069679;0
55.36485052;24.11918393;7.391628531;94.39058673;0.536142056;7.664424057;-14.08106775;3.736936635;0.146473216;0
72.96120277;23.22453024;9.855939112;102.533643;0.261009582;4.878153846;4.747886574;0.404735555;0.677726798;1
72.61055272;17.72788339;6.250820344;53.39248265;0.128948804;7.25425885;10.07220953;-3.468661514;0.417058112;0
70.05113457;21.6197893;8.722487796;57.05585039;0.593865981;13.502881;-1.436667046;1.774727097;0.158688134;0
67.65412867;18.43217131;6.554489309;89.50388427;0.123737644;9.486891498;-18.11374911;-2.97882932;0.498479268;0
55.84629258;18.29055835;6.470880218;92.60266569;0.56839635;8.996693751;-11.92752248;2.188889037;0.158355511;0
65.79354677;11.72112938;9.512964452;93.3689716;0.384241694;3.486161;3.490270706;-15;0.289095649;0
66.57285483;11.89206487;9.229761081;91.44286543;0.366506543;3.79584675;-0.080439617;-2.00406976;0.338397599;0
61.97722731;17.94300423;8.500603256;65.35269453;0.561940305;10.28105756;10.27424361;-0.071743453;0.146919483;0
68.38714288;14.03292317;5.073790273;65.5368307;0.307599628;1.658737429;0.583395171;-4.772141879;0.238240508;0
74.04050857;10.31555354;6.81505891;52.93358613;0.656650576;5.220881415;-5.924706338;1.81891092;0.1080652;0
88.86185901;20.84258806;4.567280633;44.11503299;0.264794886;9.437881978;2.472648993;-2.111118775;0.587360581;1
71.74577813;10.48729895;6.107416886;92.33196415;0.483729572;5.313570753;8.124896474;-0.029547927;0.543600326;1
72.57550391;18.92915262;6.38949146;38.38699074;0.264942388;4.420257045;10.80987544;-2.757628409;0.193812358;0
69.25554084;18.08790691;8.821480281;114.4013058;0.449974138;8.089634336;-0.888074866;4.859554963;0.660458708;1
50.81228785;24.53222036;9.272198557;104.4017673;0.516612229;6.806002585;0.539393565;2.729859186;0.182640757;0
69.73486125;17.26319709;5.902340437;107.1755166;0.474306233;8.933906477;6.234175453;1.489529785;0.699025186;1
70.6023021;10.95402155;3.123931116;111.6001933;0.155447155;17.56917148;-5.988866673;0.309954174;0.908200997;1
94.63242112;18.27531952;9.032416879;66.77444737;0.601326963;4.011488316;5.894187268;12.65316047;0.623772245;1
68.07639035;22.61644256;4.21995075;106.2030651;0.620875335;7.551434669;-1.856325451;-0.787048888;0.525404544;1
73.01547342;24.95273926;7.353173747;44.22551703;0.514663455;4.065012006;-0.604605635;-3.484431863;0.094863775;0
69.6528823;16.45514761;3.174796303;31.94776151;0.248854886;1.726094675;0.021411242;-5.865304289;0.108846906;0
58.31321962;14.80448114;5.796545327;100.6402255;0.341604954;4.494672772;1.036719144;4.526775564;0.412974388;0
81.42822815;23.59979945;9.901722115;36.73169832;0.538329557;1.247150668;15.31027104;8.156094095;0.160405929;0
77.51933033;12.86863194;3.704855208;118.9672201;0.30448822;2.033057279;-3.751853405;-4.240280131;0.852349844;1
77.91031947;19.23143373;5.965852064;90.73167866;0.471465905;7.354483045;-3.339951717;-1.424483394;0.598549141;1
60.90612545;16.08571636;5.150049651;97.81047392;0.115174631;6.851335341;11.57390072;-1.797151001;0.669145223;1
84.02794311;10.61623547;9.335616864;52.12234707;0.382966818;11.71289861;3.557526762;-0.620484134;0.428797413;0
55.98148937;15.20932711;9.085380755;90.64788545;0.662529669;10.34130917;6.140445681;-8.838860658;0.137939179;0
75.86857094;13.97842784;4.663891322;33.88979435;0.134564499;2.623000129;-8.242004093;4.03363097;0.199898249;0
91.90455626;20.29136731;3.568314509;105.4043148;0.166005244;8.172763372;1.971473431;5.951220741;0.969682011;1
60.09463675;24.23185747;7.389968758;45.26616837;0.247306726;6.80317846;6.483005973;-9.52277252;0.088925917;0
64.3370227;14.02070781;5.354580983;92.76222602;0.093592836;3.381634754;-5.394957037;8.789675368;0.575628576;1
70.99651365;22.17198909;7.704590734;50.20324511;0.187894434;5.749735304;5.027942892;8.08769046;0.290126851;0
64.96524346;10.83039725;3.224838292;36.16078525;0.431873257;2.458608021;-1.635180158;-15;0.04926343;0
54.49336569;18.07181515;3.933794646;73.33443107;0.154386229;11.07036277;-5.163366332;-10.86659112;0.23245337;0
70.68562975;11.05825096;7.804605629;45.23575892;0.304234771;7.09001702;8.105531543;-0.664649225;0.194427671;0
59.37696286;24.01049487;4.486594587;95.64995895;0.543978304;11.89693466;9.10330502;6.580202077;0.471548129;0
74.73592431;21.49526921;9.00311373;51.3809259;0.145186275;5.038971792;1.029831111;1.44885377;0.295888139;0
60.80575766;19.86924867;3.410136214;60.82253006;0.483996262;2.46627962;3.605635162;0.106921834;0.119691144;0
85.49934405;22.35844572;4.508373879;81.06953261;0.653432044;0.80633857;10.59671261;2.86831031;0.603951981;1
62.16746708;19.71279693;9.989921739;55.64714498;0.375053487;2.869494075;-3.163896467;-4.040471046;0.06060268;0
66.77938484;24.53416596;6.031532718;64.01893046;0.491989369;2.814985686;2.788652539;6.386798567;0.175126135;0
78.13517217;20.70936922;7.920759645;103.4059594;0.123466614;8.162254678;-3.090747626;-0.51808323;0.841970179;1
57.69135684;23.86987914;4.278641342;46.12888646;0.172490646;5.948527112;-8.147663991;-8.165140093;0.079478937;0
72.27459935;17.75697838;7.269081145;37.39814305;0.601921142;9.254502014;-3.157182418;-3.977388415;0.070908928;0
83.07142754;11.75596619;8.082742479;59.55220066;0.120394043;3.242012607;-8.999548444;1.845043179;0.470030478;0
53.92516765;17.92266582;5.201336451;68.19390903;0.343476198;9.923223986;3.40444791;-1.448396757;0.158624881;0
71.84633859;11.90309242;8.802279784;78.83933539;0.27468896;4.340921944;-6.17744196;-1.966320573;0.347541324;0
72.59882794;18.88740219;7.223923049;63.51813266;0.51225983;2.634346479;-11.17642986;1.01466369;0.140475145;0
77.81822872;17.23739591;5.723861067;101.092053;0.443550159;0.854415843;5.941654766;1.793122213;0.701249706;1
57.63049289;19.33863097;6.903496753;33.53875389;0.685059742;1.60947078;5.421382961;-6.151905787;0.013192353;0
56.79543387;10.15070472;7.037325932;68.85907844;0.712545462;2.950052367;-2.642119996;6.117458418;0.048938716;0
75.21941566;12.92260737;4.158747049;64.40303232;0.314945081;5.647961372;5.625613691;-0.655608779;0.471274431;0
72.96984673;17.36995648;5.819126589;88.28206417;0.258594603;2.527582278;-6.448767522;2.098431656;0.535100091;1
72.5049285;24.25755342;5.404014116;116.9648627;0.268206868;18.31677406;-2.978531495;0.486909615;0.907833051;1
73.46448209;15.75413561;5.806319058;75.9337866;0.121357957;7.840131366;3.258641153;-2.05058372;0.635906;1
63.19975278;16.36558039;8.327774119;118.8189162;0.692657822;1.944577346;8.270414571;4.558218579;0.425622597;0
72.32253697;20.72044134;6.377768852;57.20244554;0.422208885;3.385716259;-3.059514858;0.405846034;0.182436879;0
72.93072473;19.05689136;9.582213073;32.77813193;0.731652403;3.772528528;-4.767278151;0.366587994;0.027892626;0
62.85648582;14.48389225;5.055734894;44.90968507;0.242015682;6.25231923;7.860056309;-12.44346854;0.12745677;0
88.65774511;16.16224593;5.909925048;65.56123963;0.081075901;0.89670076;4.901491343;4.099759937;0.769276231;1
74.73832921;13.26549698;8.508697673;58.47005183;0.155043464;14.4166189;1.189788001;-0.852668292;0.4907579;0
58.08696503;24.49032189;6.822172153;38.73487179;0.346314417;17.51097516;9.448950786;3.774661999;0.125424909;0
76.56553609;11.95951572;6.829197025;68.93940969;0.35954709;6.840435526;15.57604412;8.224806654;0.584976234;1
60.2531833;15.57755177;3.373381141;60.43041945;0.593243871;11.65457813;2.927334228;4.116832858;0.152704481;0
77.87084604;10.38758458;5.790197639;41.03572984;0.854095705;5.832878304;-4.718974135;0.270756632;0.06727363;0
81.58595579;13.32669238;4.895136127;56.65054176;0.327098657;3.85177648;3.978472852;-1.432135575;0.452012149;0
61.79317682;21.70706708;9.99534586;109.779245;0.214672033;2.040261364;-6.559471092;12.62861596;0.494153553;0
79.63376129;13.01762848;5.158485494;57.18439789;0.27742357;6.690324016;9.937302129;2.416926569;0.548979023;1
74.12780927;11.20095104;9.191475744;94.25598809;0.711038971;5.048917985;-5.613195471;1.048150441;0.301370846;0
78.2206016;17.1167977;7.733636145;85.08423717;0.516893337;8.362317525;-1.545123407;-0.914699396;0.508127289;1
88.96792983;10.14953852;5.386414864;68.44630462;0.259595307;2.29792412;-6.701411454;-4.482783822;0.625939049;1
67.54611884;11.27149232;6.804740649;51.51230731;0.188700656;7.644683437;1.457386126;-9.753434165;0.200894995;0
62.46263836;22.11438804;8.88375116;63.21132294;0.39470795;3.216652105;1.739634303;7.605881454;0.124294596;0
61.1048557;21.57210017;9.183578086;83.28964921;0.52113628;2.249910522;5.941167634;-3.896915334;0.146048863;0
61.84189715;23.72708231;4.122757125;61.56778933;0.397655841;3.00622752;0.957137504;-0.951577764;0.141086414;0
69.22898291;22.81773154;5.377011988;49.34067902;0.178758589;2.626523592;0.370136382;-0.530292381;0.211724421;0
73.41151975;20.24763345;5.346562261;40.4816474;0.350990082;6.367882877;-4.591040707;7.165539653;0.177658672;0
72.76690799;10.78499286;3.294313573;109.1790244;0.072719179;8.219329675;-2.290778475;-3.831459527;0.883406461;1
78.27183249;21.74272927;7.187664319;69.62816782;0.347085653;1.284669014;-11.14330385;1.286743757;0.316243072;0
70.13001892;22.68266216;8.983740371;86.26874896;0.186832616;2.839962187;11.14960726;2.560816698;0.562619044;1
84.53534077;21.98623219;5.671020715;74.1369325;0.27817049;7.557892677;-0.75441458;-6.922262411;0.680956754;1
67.35343167;17.62718553;8.180251615;108.5309867;0.237938557;8.517452517;13.12557145;-7.392320906;0.745282893;1
95;13.49352758;7.393902895;79.22413672;0.540404461;5.959108073;-0.96823238;-3.575097715;0.718202247;1
76.25667348;22.67994964;5.629541148;73.27032762;0.724591566;4.659754054;-15.21699455;1.21834979;0.183076158;0
61.42842444;20.90744215;3.987418596;113.2140891;0.333061176;2.377515056;-3.603151379;0.582450905;0.564058055;1
59.29107502;24.71141762;7.965266969;94.77206364;0.330015654;1.484589374;-0.020849848;-0.595412816;0.266812427;0
74.82472415;12.33538897;8.981956183;40.03949166;0.711845924;3.820524694;0.522802894;3.261929998;0.058409129;0
67.76537215;13.38496875;7.800981447;45.99340151;0.425961249;3.895059293;5.414697814;-4.283978058;0.093335623;0
77.14000494;13.17697225;3.125149388;100.8410577;0.329127355;4.554511173;1.391043876;-0.852724032;0.796968964;1
74.73237625;21.88809651;4.513630261;105.2266189;0.70083632;6.469088641;-2.695970108;-0.567712428;0.569573926;1
69.27171087;12.80360945;3.486359894;79.06717462;0.085166541;6.19001302;-7.319917619;-4.148938089;0.552727233;1
61.53206282;10.99989745;6.992702697;79.90097051;0.265884859;7.364413826;-3.250946874;11.50847476;0.338301467;0
54.85152775;24.9784121;8.295343752;86.87396666;0.23020858;4.851052571;4.836206749;-10.80218994;0.210507445;0
65.53485048;10.37225817;3.774054309;69.52041969;0.558893276;2.316721889;6.867301673;6.203404161;0.217219604;0
78.56398794;22.5286609;8.868364744;91.21792111;0.670190975;15.10553207;-5.390856111;4.000361064;0.548877269;1
72.14093744;15.48050262;6.888562849;39.76331318;0.689309731;1.747610546;8.05597165;4.041438024;0.067675384;0
57.54261221;22.6242319;7.829783085;116.5151318;0.191970629;2.365756635;4.552512591;0.479242674;0.57180394;1
71.73180926;18.31930737;9.79981294;97.51393414;0.62012369;6.123071057;-7.09667361;6.667892867;0.353578441;0
73.8531738;23.52446844;3.585766918;86.80567836;0.229294442;3.189021925;1.973640404;-2.241797985;0.657997438;1
61.16142564;23.8928948;9.308568161;58.46898513;0.362845877;11.83660237;2.958136504;1.962195957;0.145777041;0
71.53725106;10.13647272;3.882718872;44.48599387;0.543418757;4.892322861;-8.51554241;0.366002127;0.099839804;0
70.58208718;11.13118264;5.750711646;66.84086674;0.50547416;7.263092574;-10.86910102;-1.161554525;0.192775817;0
58.57029702;13.75538094;8.960070874;89.54190665;0.166814559;4.258346386;3.790552363;0.60926003;0.339765163;0
73.5778736;20.03973125;9.343779657;87.03387691;0.294088337;1.131903958;-3.634207904;-4.743795441;0.392217215;0
75.60784526;23.32408295;6.544601715;64.43770396;0.252459265;19.99619226;12.09681368;-3.320163001;0.697790859;1
80.83051243;16.89912927;7.158732468;85.19577544;0.217339597;5.880713347;13.76853023;7.901568767;0.823316377;1
80.53802052;19.10459674;7.957031342;103.2373466;0.471270979;2.312886038;3.775914313;14.40798904;0.757471245;1
56.22330632;12.82749779;8.829310679;32.36562951;0.107791177;4.638843647;7.613920854;2.599776648;0.057260685;0
60.6217496;22.07450251;3.850578187;70.55589431;0.25658794;8.380909129;-8.190827573;4.167790227;0.266184804;0
75.15035267;24.50992167;8.670485158;98.26997056;0.371148143;0.870172388;-10.65517349;1.260157426;0.476434085;0
75.13785951;14.02898399;6.368933054;79.15300234;0.189649733;4.914969307;-1.131314496;2.275272795;0.592085968;1
75.15047686;17.42238927;6.154363976;88.63284791;0.392121234;3.794945054;-10.29248471;2.718959289;0.483734224;0
95;11.29174166;5.967298264;76.50087533;0.644629491;1.792532599;2.46110167;5.177142165;0.676264907;1
75.70890511;18.38704985;6.564481097;119.268709;0.24020553;8.527274588;-6.269410965;7.684749088;0.885719865;1
81.3556564;17.54175163;9.615353874;34.91593828;0.372662279;2.456039977;1.523646456;-4.422070693;0.131990734;0
79.54001763;12.16654726;6.83742641;74.19403396;0.572343223;11.13770411;-1.384815345;14.13899262;0.531423458;1
76.51391251;16.6309932;9.672242768;38.22748942;0.146224007;3.257191634;5.098818978;0.691344805;0.210760276;0
66.84730755;15.01156978;4.262030914;44.38070059;0.458771975;7.610372748;2.610710243;0.692980331;0.129959475;0
77.5896922;17.82746313;8.068951852;64.47345154;0.402256492;6.041210375;-3.231385129;-2.064546712;0.309558781;0
62.27174785;18.78481503;8.68567677;43.99860824;0.26271514;5.558608574;-10.94708532;-2.045410105;0.056280779;0
67.63181393;10.12743368;7.753901819;116.7318449;0.355124721;4.693212318;1.300084703;3.081854519;0.689728281;1
65.14636452;21.41508974;7.248455962;115.2110799;0.538807034;5.340369228;-13.93981233;3.185783363;0.429040399;0
70.81874139;20.69521438;6.953689468;60.24986816;0.25827477;7.569729339;9.968855287;2.826118356;0.387985016;0
93.14658567;15.49429579;9.026513378;87.57729408;0.551207623;11.43776999;4.231472642;-2.274178316;0.808744843;1
51.32734807;10.79403903;8.75152618;78.03779885;0.140272013;3.186326891;6.742196578;-13.50591632;0.132986646;0
76.8626019;21.3239881;3.856021048;103.4028282;0.280110612;17.90686254;-7.755872266;-8.977667995;0.865462942;1
53.87284129;24.32762741;8.940113599;86.47010488;0.574825477;9.252933795;2.84864884;0.066439258;0.12780813;0
65.28068134;13.60227394;5.898480336;30.0227209;0.125182246;6.791230174;-5.332822446;1.679406688;0.099897586;0
80.88950597;14.85286921;4.77587781;98.6856947;0.351067679;6.439662158;1.192557705;-2.098478891;0.808998869;1
70.64280019;12.75719334;9.088379976;97.21633092;0.417286589;0.556623654;-7.987489038;-3.46451115;0.334590623;0
59.22255222;18.65404185;6.024173597;75.8750435;0.345833154;17.39522019;-0.667534885;1.483466046;0.345057169;0
62.84696291;12.32262092;8.658552831;111.2627076;0.703816016;7.972471744;-11.028244;-0.53815644;0.266903117;0
76.79597749;15.34290915;4.843825284;111.7601585;0.329379476;2.212738612;-1.280244723;-2.382463391;0.794613298;1
62.69633368;20.45519521;3.02750525;77.1520509;0.662139419;1.218798205;-13.15505386;-8.077529262;0.087913244;0
72.1645859;18.40173975;6.46821435;84.71894081;0.455921447;8.109930519;13.97690967;-4.219672988;0.549044075;1
70.4557184;15.79693846;3.701597797;119.6869865;0.225619494;3.329797437;1.283239897;4.662962251;0.860718771;1
63.48399652;16.30374403;8.280631689;56.89382113;0.436450996;4.562026313;0.045441729;-4.813164041;0.084254497;0
91.43944089;18.43166324;4.932525952;59.21555181;0.291547365;4.41507174;5.408456444;3.318272373;0.72215568;1
76.33919022;10.08797092;6.105519526;46.44965124;0.565885507;4.548296939;-10.39445457;6.932020492;0.123419452;0
49.74857413;11.17764803;3.609234956;110.6280245;0.649642678;1.032573682;-6.246007735;-3.955311091;0.143741556;0
71.86454315;23.21887102;5.006614739;97.0039551;0.63014472;10.36512727;4.24847852;-2.223269195;0.564192529;1
63.38213535;11.16818484;8.470431703;39.5078564;0.561378981;3.222080303;1.291637319;4.93674986;0.036657301;0
78.52433335;20.60205394;4.061115383;118.3590616;0.290367304;3.965761804;-5.757200643;6.164158752;0.888230463;1
62.07479262;23.80057246;7.530116928;95.78655373;0.410503866;2.650718147;5.184365678;-3.223973164;0.324814942;0
68.85263559;14.06025406;9.42198097;106.5469899;0.181542318;8.713858999;2.421850297;-8.106639219;0.691553224;1
75.04987279;15.55737156;7.758857318;34.33357103;0.788337653;2.60153914;4.044458182;6.274382058;0.048963214;0
78.65755194;18.53382109;8.677151825;75.4464827;0.306005411;1.974273833;3.117907842;2.919287884;0.487031454;0
57.99703593;23.22563454;3.762801405;92.87384581;0.573852033;7.701641807;-5.451223999;2.003148629;0.246462533;0
